3.24	0.405	2.43	27
3.645	0	2.43	27
3.24	0.405	2.835	27
3.645	0	2.835	27
3.645	0.405	2.43	27
3.645	0.405	2.835	27
3.24	0.2025	2.6325	27
3.645	0.2025	2.6325	27
3.4425	0	2.6325	27
3.4425	0.405	2.6325	27
3.4425	0.2025	2.43	27
3.4425	0.2025	2.835	27
3.24	0	2.835	27
3.24	0	3.24	27
3.24	0.405	2.835	27
3.645	0	2.835	27
3.24	0.405	3.24	27
3.645	0	3.24	27
3.645	0.405	2.835	27
3.645	0.405	3.24	27
3.24	0.2025	3.0375	27
3.645	0.2025	3.0375	27
3.4425	0	3.0375	27
3.4425	0.405	3.0375	27
3.4425	0.2025	2.835	27
3.4425	0.2025	3.24	27
3.24	0	3.24	27
3.24	0	3.645	27
3.24	0.405	3.24	27
3.645	0	3.24	27
3.24	0.405	3.645	27
3.645	0	3.645	27
3.645	0.405	3.24	27
3.645	0.405	3.645	27
3.24	0.2025	3.4425	27
3.645	0.2025	3.4425	27
3.4425	0	3.4425	27
3.4425	0.405	3.4425	27
3.4425	0.2025	3.24	27
3.4425	0.2025	3.645	27
3.24	0	3.645	27
3.24	0	4.05	27
3.24	0.405	3.645	27
3.645	0	3.645	27
3.24	0.405	4.05	27
3.645	0	4.05	27
3.645	0.405	3.645	27
3.645	0.405	4.05	27
3.24	0.2025	3.8475	27
3.645	0.2025	3.8475	27
3.4425	0	3.8475	27
3.4425	0.405	3.8475	27
3.4425	0.2025	3.645	27
3.4425	0.2025	4.05	27
3.24	0	4.05	27
3.24	0	4.455	27
3.24	0.405	4.05	27
3.645	0	4.05	27
3.24	0.405	4.455	27
3.645	0	4.455	27
3.645	0.405	4.05	27
3.645	0.405	4.455	27
3.24	0.2025	4.2525	27
3.645	0.2025	4.2525	27
3.4425	0	4.2525	27
3.4425	0.405	4.2525	27
3.4425	0.2025	4.05	27
3.4425	0.2025	4.455	27
3.24	0	4.455	27
3.24	0	4.86	27
3.24	0.405	4.455	27
3.645	0	4.455	27
3.24	0.405	4.86	27
3.645	0	4.86	27
3.645	0.405	4.455	27
3.645	0.405	4.86	27
3.24	0.2025	4.6575	27
3.645	0.2025	4.6575	27
3.4425	0	4.6575	27
3.4425	0.405	4.6575	27
3.4425	0.2025	4.455	27
3.4425	0.2025	4.86	27
3.24	0	4.86	27
3.24	0	5.265	27
3.24	0.405	4.86	27
3.645	0	4.86	27
3.24	0.405	5.265	27
3.645	0	5.265	27
3.645	0.405	4.86	27
3.645	0.405	5.265	27
3.24	0.2025	5.0625	27
3.645	0.2025	5.0625	27
3.4425	0	5.0625	27
3.4425	0.405	5.0625	27
3.4425	0.2025	4.86	27
3.4425	0.2025	5.265	27
3.24	0.405	0	27
3.24	0.405	0.405	27
3.24	0.81	0	27
3.645	0.405	0	27
3.24	0.81	0.405	27
3.645	0.405	0.405	27
3.645	0.81	0	27
3.645	0.81	0.405	27
3.24	0.6075	0.2025	27
3.645	0.6075	0.2025	27
3.4425	0.405	0.2025	27
3.4425	0.81	0.2025	27
3.4425	0.6075	0	27
3.4425	0.6075	0.405	27
3.24	0.405	0.405	27
3.24	0.405	0.81	27
3.24	0.81	0.405	27
3.645	0.405	0.405	27
3.24	0.81	0.81	27
3.645	0.405	0.81	27
3.645	0.81	0.405	27
3.645	0.81	0.81	27
3.24	0.6075	0.6075	27
3.645	0.6075	0.6075	27
3.4425	0.405	0.6075	27
3.4425	0.81	0.6075	27
3.4425	0.6075	0.405	27
3.4425	0.6075	0.81	27
3.24	0.405	0.81	27
3.24	0.405	1.215	27
3.24	0.81	0.81	27
3.645	0.405	0.81	27
3.24	0.81	1.215	27
3.645	0.405	1.215	27
3.645	0.81	0.81	27
3.645	0.81	1.215	27
3.24	0.6075	1.0125	27
3.645	0.6075	1.0125	27
3.4425	0.405	1.0125	27
3.4425	0.81	1.0125	27
3.4425	0.6075	0.81	27
3.4425	0.6075	1.215	27
3.24	0.405	1.215	27
3.24	0.405	1.62	27
3.24	0.81	1.215	27
3.645	0.405	1.215	27
3.24	0.81	1.62	27
3.645	0.405	1.62	27
3.645	0.81	1.215	27
3.645	0.81	1.62	27
3.24	0.6075	1.4175	27
3.645	0.6075	1.4175	27
3.4425	0.405	1.4175	27
3.4425	0.81	1.4175	27
3.4425	0.6075	1.215	27
3.4425	0.6075	1.62	27
3.24	0.405	1.62	27
3.24	0.405	2.025	27
3.24	0.81	1.62	27
3.645	0.405	1.62	27
3.24	0.81	2.025	27
3.645	0.405	2.025	27
3.645	0.81	1.62	27
3.645	0.81	2.025	27
3.24	0.6075	1.8225	27
3.645	0.6075	1.8225	27
3.4425	0.405	1.8225	27
3.4425	0.81	1.8225	27
3.4425	0.6075	1.62	27
3.4425	0.6075	2.025	27
3.24	0.405	2.025	27
3.24	0.405	2.43	27
3.24	0.81	2.025	27
3.645	0.405	2.025	27
3.24	0.81	2.43	27
3.645	0.405	2.43	27
3.645	0.81	2.025	27
3.645	0.81	2.43	27
3.24	0.6075	2.2275	27
3.645	0.6075	2.2275	27
3.4425	0.405	2.2275	27
3.4425	0.81	2.2275	27
3.4425	0.6075	2.025	27
3.4425	0.6075	2.43	27
3.24	0.405	2.43	27
3.24	0.405	2.835	27
3.24	0.81	2.43	27
3.645	0.405	2.43	27
3.24	0.81	2.835	27
3.645	0.405	2.835	27
3.645	0.81	2.43	27
3.645	0.81	2.835	27
3.24	0.6075	2.6325	27
3.645	0.6075	2.6325	27
3.4425	0.405	2.6325	27
3.4425	0.81	2.6325	27
3.4425	0.6075	2.43	27
3.4425	0.6075	2.835	27
3.24	0.405	2.835	27
3.24	0.405	3.24	27
3.24	0.81	2.835	27
3.645	0.405	2.835	27
3.24	0.81	3.24	27
3.645	0.405	3.24	27
3.645	0.81	2.835	27
3.645	0.81	3.24	27
3.24	0.6075	3.0375	27
3.645	0.6075	3.0375	27
3.4425	0.405	3.0375	27
3.4425	0.81	3.0375	27
3.4425	0.6075	2.835	27
3.4425	0.6075	3.24	27
3.24	0.405	3.24	27
3.24	0.405	3.645	27
3.24	0.81	3.24	27
3.645	0.405	3.24	27
3.24	0.81	3.645	27
3.645	0.405	3.645	27
3.645	0.81	3.24	27
3.645	0.81	3.645	27
3.24	0.6075	3.4425	27
3.645	0.6075	3.4425	27
3.4425	0.405	3.4425	27
3.4425	0.81	3.4425	27
3.4425	0.6075	3.24	27
3.4425	0.6075	3.645	27
3.24	0.405	3.645	27
3.24	0.405	4.05	27
3.24	0.81	3.645	27
3.645	0.405	3.645	27
3.24	0.81	4.05	27
3.645	0.405	4.05	27
3.645	0.81	3.645	27
3.645	0.81	4.05	27
3.24	0.6075	3.8475	27
3.645	0.6075	3.8475	27
3.4425	0.405	3.8475	27
3.4425	0.81	3.8475	27
3.4425	0.6075	3.645	27
3.4425	0.6075	4.05	27
3.24	0.405	4.05	27
3.24	0.405	4.455	27
3.24	0.81	4.05	27
3.645	0.405	4.05	27
3.24	0.81	4.455	27
3.645	0.405	4.455	27
3.645	0.81	4.05	27
3.645	0.81	4.455	27
3.24	0.6075	4.2525	27
3.645	0.6075	4.2525	27
3.4425	0.405	4.2525	27
3.4425	0.81	4.2525	27
3.4425	0.6075	4.05	27
3.4425	0.6075	4.455	27
3.24	0.405	4.455	27
3.24	0.405	4.86	27
3.24	0.81	4.455	27
3.645	0.405	4.455	27
3.24	0.81	4.86	27
3.645	0.405	4.86	27
3.645	0.81	4.455	27
3.645	0.81	4.86	27
3.24	0.6075	4.6575	27
3.645	0.6075	4.6575	27
3.4425	0.405	4.6575	27
3.4425	0.81	4.6575	27
3.4425	0.6075	4.455	27
3.4425	0.6075	4.86	27
3.24	0.405	4.86	27
3.24	0.405	5.265	27
3.24	0.81	4.86	27
3.645	0.405	4.86	27
3.24	0.81	5.265	27
3.645	0.405	5.265	27
3.645	0.81	4.86	27
3.645	0.81	5.265	27
3.24	0.6075	5.0625	27
3.645	0.6075	5.0625	27
3.4425	0.405	5.0625	27
3.4425	0.81	5.0625	27
3.4425	0.6075	4.86	27
3.4425	0.6075	5.265	27
3.24	0.81	0	27
3.24	0.81	0.405	27
3.24	1.215	0	27
3.645	0.81	0	27
3.24	1.215	0.405	27
3.645	0.81	0.405	27
3.645	1.215	0	27
3.645	1.215	0.405	27
3.24	1.0125	0.2025	27
3.645	1.0125	0.2025	27
3.4425	0.81	0.2025	27
3.4425	1.215	0.2025	27
3.4425	1.0125	0	27
3.4425	1.0125	0.405	27
3.24	0.81	0.405	27
3.24	0.81	0.81	27
3.24	1.215	0.405	27
3.645	0.81	0.405	27
3.24	1.215	0.81	27
3.645	0.81	0.81	27
3.645	1.215	0.405	27
3.645	1.215	0.81	27
3.24	1.0125	0.6075	27
3.645	1.0125	0.6075	27
3.4425	0.81	0.6075	27
3.4425	1.215	0.6075	27
3.4425	1.0125	0.405	27
3.4425	1.0125	0.81	27
3.24	0.81	0.81	27
3.24	0.81	1.215	27
3.24	1.215	0.81	27
3.645	0.81	0.81	27
3.24	1.215	1.215	27
3.645	0.81	1.215	27
3.645	1.215	0.81	27
3.645	1.215	1.215	27
3.24	1.0125	1.0125	27
3.645	1.0125	1.0125	27
3.4425	0.81	1.0125	27
3.4425	1.215	1.0125	27
3.4425	1.0125	0.81	27
3.4425	1.0125	1.215	27
3.24	0.81	1.215	27
3.24	0.81	1.62	27
3.24	1.215	1.215	27
3.645	0.81	1.215	27
3.24	1.215	1.62	27
3.645	0.81	1.62	27
3.645	1.215	1.215	27
3.645	1.215	1.62	27
3.24	1.0125	1.4175	27
3.645	1.0125	1.4175	27
3.4425	0.81	1.4175	27
3.4425	1.215	1.4175	27
3.4425	1.0125	1.215	27
3.4425	1.0125	1.62	27
3.24	0.81	1.62	27
3.24	0.81	2.025	27
3.24	1.215	1.62	27
3.645	0.81	1.62	27
3.24	1.215	2.025	27
3.645	0.81	2.025	27
3.645	1.215	1.62	27
3.645	1.215	2.025	27
3.24	1.0125	1.8225	27
3.645	1.0125	1.8225	27
3.4425	0.81	1.8225	27
3.4425	1.215	1.8225	27
3.4425	1.0125	1.62	27
3.4425	1.0125	2.025	27
3.24	0.81	2.025	27
3.24	0.81	2.43	27
3.24	1.215	2.025	27
3.645	0.81	2.025	27
3.24	1.215	2.43	27
3.645	0.81	2.43	27
3.645	1.215	2.025	27
3.645	1.215	2.43	27
3.24	1.0125	2.2275	27
3.645	1.0125	2.2275	27
3.4425	0.81	2.2275	27
3.4425	1.215	2.2275	27
3.4425	1.0125	2.025	27
3.4425	1.0125	2.43	27
3.24	0.81	2.43	27
3.24	0.81	2.835	27
3.24	1.215	2.43	27
3.645	0.81	2.43	27
3.24	1.215	2.835	27
3.645	0.81	2.835	27
3.645	1.215	2.43	27
3.645	1.215	2.835	27
3.24	1.0125	2.6325	27
3.645	1.0125	2.6325	27
3.4425	0.81	2.6325	27
3.4425	1.215	2.6325	27
3.4425	1.0125	2.43	27
3.4425	1.0125	2.835	27
3.24	0.81	2.835	27
3.24	0.81	3.24	27
3.24	1.215	2.835	27
3.645	0.81	2.835	27
3.24	1.215	3.24	27
3.645	0.81	3.24	27
3.645	1.215	2.835	27
3.645	1.215	3.24	27
3.24	1.0125	3.0375	27
3.645	1.0125	3.0375	27
3.4425	0.81	3.0375	27
3.4425	1.215	3.0375	27
3.4425	1.0125	2.835	27
3.4425	1.0125	3.24	27
3.24	0.81	3.24	27
3.24	0.81	3.645	27
3.24	1.215	3.24	27
3.645	0.81	3.24	27
3.24	1.215	3.645	27
3.645	0.81	3.645	27
3.645	1.215	3.24	27
3.645	1.215	3.645	27
3.24	1.0125	3.4425	27
3.645	1.0125	3.4425	27
3.4425	0.81	3.4425	27
3.4425	1.215	3.4425	27
3.4425	1.0125	3.24	27
3.4425	1.0125	3.645	27
3.24	0.81	3.645	27
3.24	0.81	4.05	27
3.24	1.215	3.645	27
3.645	0.81	3.645	27
3.24	1.215	4.05	27
3.645	0.81	4.05	27
3.645	1.215	3.645	27
3.645	1.215	4.05	27
3.24	1.0125	3.8475	27
3.645	1.0125	3.8475	27
3.4425	0.81	3.8475	27
3.4425	1.215	3.8475	27
3.4425	1.0125	3.645	27
3.4425	1.0125	4.05	27
3.24	0.81	4.05	27
3.24	0.81	4.455	27
3.24	1.215	4.05	27
3.645	0.81	4.05	27
3.24	1.215	4.455	27
3.645	0.81	4.455	27
3.645	1.215	4.05	27
3.645	1.215	4.455	27
3.24	1.0125	4.2525	27
3.645	1.0125	4.2525	27
3.4425	0.81	4.2525	27
3.4425	1.215	4.2525	27
3.4425	1.0125	4.05	27
3.4425	1.0125	4.455	27
3.24	0.81	4.455	27
3.24	0.81	4.86	27
3.24	1.215	4.455	27
3.645	0.81	4.455	27
3.24	1.215	4.86	27
3.645	0.81	4.86	27
3.645	1.215	4.455	27
3.645	1.215	4.86	27
3.24	1.0125	4.6575	27
3.645	1.0125	4.6575	27
3.4425	0.81	4.6575	27
3.4425	1.215	4.6575	27
3.4425	1.0125	4.455	27
3.4425	1.0125	4.86	27
3.24	0.81	4.86	27
3.24	0.81	5.265	27
3.24	1.215	4.86	27
3.645	0.81	4.86	27
3.24	1.215	5.265	27
3.645	0.81	5.265	27
3.645	1.215	4.86	27
3.645	1.215	5.265	27
3.24	1.0125	5.0625	27
3.645	1.0125	5.0625	27
3.4425	0.81	5.0625	27
3.4425	1.215	5.0625	27
3.4425	1.0125	4.86	27
3.4425	1.0125	5.265	27
3.24	1.215	0	27
3.24	1.215	0.405	27
3.24	1.62	0	27
3.645	1.215	0	27
3.24	1.62	0.405	27
3.645	1.215	0.405	27
3.645	1.62	0	27
3.645	1.62	0.405	27
3.24	1.4175	0.2025	27
3.645	1.4175	0.2025	27
3.4425	1.215	0.2025	27
3.4425	1.62	0.2025	27
3.4425	1.4175	0	27
3.4425	1.4175	0.405	27
3.24	1.215	0.405	27
3.24	1.215	0.81	27
3.24	1.62	0.405	27
3.645	1.215	0.405	27
3.24	1.62	0.81	27
3.645	1.215	0.81	27
3.645	1.62	0.405	27
3.645	1.62	0.81	27
3.24	1.4175	0.6075	27
3.645	1.4175	0.6075	27
3.4425	1.215	0.6075	27
3.4425	1.62	0.6075	27
3.4425	1.4175	0.405	27
3.4425	1.4175	0.81	27
3.24	1.215	0.81	27
3.24	1.215	1.215	27
3.24	1.62	0.81	27
3.645	1.215	0.81	27
3.24	1.62	1.215	27
3.645	1.215	1.215	27
3.645	1.62	0.81	27
3.645	1.62	1.215	27
3.24	1.4175	1.0125	27
3.645	1.4175	1.0125	27
3.4425	1.215	1.0125	27
3.4425	1.62	1.0125	27
3.4425	1.4175	0.81	27
3.4425	1.4175	1.215	27
3.24	1.215	1.215	27
3.24	1.215	1.62	27
3.24	1.62	1.215	27
3.645	1.215	1.215	27
3.24	1.62	1.62	27
3.645	1.215	1.62	27
3.645	1.62	1.215	27
3.645	1.62	1.62	27
3.24	1.4175	1.4175	27
3.645	1.4175	1.4175	27
3.4425	1.215	1.4175	27
3.4425	1.62	1.4175	27
3.4425	1.4175	1.215	27
3.4425	1.4175	1.62	27
3.24	1.215	1.62	27
3.24	1.215	2.025	27
3.24	1.62	1.62	27
3.645	1.215	1.62	27
3.24	1.62	2.025	27
3.645	1.215	2.025	27
3.645	1.62	1.62	27
3.645	1.62	2.025	27
3.24	1.4175	1.8225	27
3.645	1.4175	1.8225	27
3.4425	1.215	1.8225	27
3.4425	1.62	1.8225	27
3.4425	1.4175	1.62	27
3.4425	1.4175	2.025	27
3.24	1.215	2.025	27
3.24	1.215	2.43	27
3.24	1.62	2.025	27
3.645	1.215	2.025	27
3.24	1.62	2.43	27
3.645	1.215	2.43	27
3.645	1.62	2.025	27
3.645	1.62	2.43	27
3.24	1.4175	2.2275	27
3.645	1.4175	2.2275	27
3.4425	1.215	2.2275	27
3.4425	1.62	2.2275	27
3.4425	1.4175	2.025	27
3.4425	1.4175	2.43	27
3.24	1.215	2.43	27
3.24	1.215	2.835	27
3.24	1.62	2.43	27
3.645	1.215	2.43	27
3.24	1.62	2.835	27
3.645	1.215	2.835	27
3.645	1.62	2.43	27
3.645	1.62	2.835	27
3.24	1.4175	2.6325	27
3.645	1.4175	2.6325	27
3.4425	1.215	2.6325	27
3.4425	1.62	2.6325	27
3.4425	1.4175	2.43	27
3.4425	1.4175	2.835	27
3.24	1.215	2.835	27
3.24	1.215	3.24	27
3.24	1.62	2.835	27
3.645	1.215	2.835	27
3.24	1.62	3.24	27
3.645	1.215	3.24	27
3.645	1.62	2.835	27
3.645	1.62	3.24	27
3.24	1.4175	3.0375	27
3.645	1.4175	3.0375	27
3.4425	1.215	3.0375	27
3.4425	1.62	3.0375	27
3.4425	1.4175	2.835	27
3.4425	1.4175	3.24	27
3.24	1.215	3.24	27
3.24	1.215	3.645	27
3.24	1.62	3.24	27
3.645	1.215	3.24	27
3.24	1.62	3.645	27
3.645	1.215	3.645	27
3.645	1.62	3.24	27
3.645	1.62	3.645	27
3.24	1.4175	3.4425	27
3.645	1.4175	3.4425	27
3.4425	1.215	3.4425	27
3.4425	1.62	3.4425	27
3.4425	1.4175	3.24	27
3.4425	1.4175	3.645	27
3.24	1.215	3.645	27
3.24	1.215	4.05	27
3.24	1.62	3.645	27
3.645	1.215	3.645	27
3.24	1.62	4.05	27
3.645	1.215	4.05	27
3.645	1.62	3.645	27
3.645	1.62	4.05	27
3.24	1.4175	3.8475	27
3.645	1.4175	3.8475	27
3.4425	1.215	3.8475	27
3.4425	1.62	3.8475	27
3.4425	1.4175	3.645	27
3.4425	1.4175	4.05	27
3.24	1.215	4.05	27
3.24	1.215	4.455	27
3.24	1.62	4.05	27
3.645	1.215	4.05	27
3.24	1.62	4.455	27
3.645	1.215	4.455	27
3.645	1.62	4.05	27
3.645	1.62	4.455	27
3.24	1.4175	4.2525	27
3.645	1.4175	4.2525	27
3.4425	1.215	4.2525	27
3.4425	1.62	4.2525	27
3.4425	1.4175	4.05	27
3.4425	1.4175	4.455	27
3.24	1.215	4.455	27
3.24	1.215	4.86	27
3.24	1.62	4.455	27
3.645	1.215	4.455	27
3.24	1.62	4.86	27
3.645	1.215	4.86	27
3.645	1.62	4.455	27
3.645	1.62	4.86	27
3.24	1.4175	4.6575	27
3.645	1.4175	4.6575	27
3.4425	1.215	4.6575	27
3.4425	1.62	4.6575	27
3.4425	1.4175	4.455	27
3.4425	1.4175	4.86	27
3.24	1.215	4.86	27
3.24	1.215	5.265	27
3.24	1.62	4.86	27
3.645	1.215	4.86	27
3.24	1.62	5.265	27
3.645	1.215	5.265	27
3.645	1.62	4.86	27
3.645	1.62	5.265	27
3.24	1.4175	5.0625	27
3.645	1.4175	5.0625	27
3.4425	1.215	5.0625	27
3.4425	1.62	5.0625	27
3.4425	1.4175	4.86	27
3.4425	1.4175	5.265	27
3.24	1.62	0	27
3.24	1.62	0.405	27
3.24	2.025	0	27
3.645	1.62	0	27
3.24	2.025	0.405	27
3.645	1.62	0.405	27
3.645	2.025	0	27
3.645	2.025	0.405	27
3.24	1.8225	0.2025	27
3.645	1.8225	0.2025	27
3.4425	1.62	0.2025	27
3.4425	2.025	0.2025	27
3.4425	1.8225	0	27
3.4425	1.8225	0.405	27
3.24	1.62	0.405	27
3.24	1.62	0.81	27
3.24	2.025	0.405	27
3.645	1.62	0.405	27
3.24	2.025	0.81	27
3.645	1.62	0.81	27
3.645	2.025	0.405	27
3.645	2.025	0.81	27
3.24	1.8225	0.6075	27
3.645	1.8225	0.6075	27
3.4425	1.62	0.6075	27
3.4425	2.025	0.6075	27
3.4425	1.8225	0.405	27
3.4425	1.8225	0.81	27
3.24	1.62	0.81	27
3.24	1.62	1.215	27
3.24	2.025	0.81	27
3.645	1.62	0.81	27
3.24	2.025	1.215	27
3.645	1.62	1.215	27
3.645	2.025	0.81	27
3.645	2.025	1.215	27
3.24	1.8225	1.0125	27
3.645	1.8225	1.0125	27
3.4425	1.62	1.0125	27
3.4425	2.025	1.0125	27
3.4425	1.8225	0.81	27
3.4425	1.8225	1.215	27
3.24	1.62	1.215	27
3.24	1.62	1.62	27
3.24	2.025	1.215	27
3.645	1.62	1.215	27
3.24	2.025	1.62	27
3.645	1.62	1.62	27
3.645	2.025	1.215	27
3.645	2.025	1.62	27
3.24	1.8225	1.4175	27
3.645	1.8225	1.4175	27
3.4425	1.62	1.4175	27
3.4425	2.025	1.4175	27
3.4425	1.8225	1.215	27
3.4425	1.8225	1.62	27
3.24	1.62	1.62	27
3.24	1.62	2.025	27
3.24	2.025	1.62	27
3.645	1.62	1.62	27
3.24	2.025	2.025	27
3.645	1.62	2.025	27
3.645	2.025	1.62	27
3.645	2.025	2.025	27
3.24	1.8225	1.8225	27
3.645	1.8225	1.8225	27
3.4425	1.62	1.8225	27
3.4425	2.025	1.8225	27
3.4425	1.8225	1.62	27
3.4425	1.8225	2.025	27
3.24	1.62	2.025	27
3.24	1.62	2.43	27
3.24	2.025	2.025	27
3.645	1.62	2.025	27
3.24	2.025	2.43	27
3.645	1.62	2.43	27
3.645	2.025	2.025	27
3.645	2.025	2.43	27
3.24	1.8225	2.2275	27
3.645	1.8225	2.2275	27
3.4425	1.62	2.2275	27
3.4425	2.025	2.2275	27
3.4425	1.8225	2.025	27
3.4425	1.8225	2.43	27
3.24	1.62	2.43	27
3.24	1.62	2.835	27
3.24	2.025	2.43	27
3.645	1.62	2.43	27
3.24	2.025	2.835	27
3.645	1.62	2.835	27
3.645	2.025	2.43	27
3.645	2.025	2.835	27
3.24	1.8225	2.6325	27
3.645	1.8225	2.6325	27
3.4425	1.62	2.6325	27
3.4425	2.025	2.6325	27
3.4425	1.8225	2.43	27
3.4425	1.8225	2.835	27
3.24	1.62	2.835	27
3.24	1.62	3.24	27
3.24	2.025	2.835	27
3.645	1.62	2.835	27
3.24	2.025	3.24	27
3.645	1.62	3.24	27
3.645	2.025	2.835	27
3.645	2.025	3.24	27
3.24	1.8225	3.0375	27
3.645	1.8225	3.0375	27
3.4425	1.62	3.0375	27
3.4425	2.025	3.0375	27
3.4425	1.8225	2.835	27
3.4425	1.8225	3.24	27
3.24	1.62	3.24	27
3.24	1.62	3.645	27
3.24	2.025	3.24	27
3.645	1.62	3.24	27
3.24	2.025	3.645	27
3.645	1.62	3.645	27
3.645	2.025	3.24	27
3.645	2.025	3.645	27
3.24	1.8225	3.4425	27
3.645	1.8225	3.4425	27
3.4425	1.62	3.4425	27
3.4425	2.025	3.4425	27
3.4425	1.8225	3.24	27
3.4425	1.8225	3.645	27
3.24	1.62	3.645	27
3.24	1.62	4.05	27
3.24	2.025	3.645	27
3.645	1.62	3.645	27
3.24	2.025	4.05	27
3.645	1.62	4.05	27
3.645	2.025	3.645	27
3.645	2.025	4.05	27
3.24	1.8225	3.8475	27
3.645	1.8225	3.8475	27
3.4425	1.62	3.8475	27
3.4425	2.025	3.8475	27
3.4425	1.8225	3.645	27
3.4425	1.8225	4.05	27
3.24	1.62	4.05	27
3.24	1.62	4.455	27
3.24	2.025	4.05	27
3.645	1.62	4.05	27
3.24	2.025	4.455	27
3.645	1.62	4.455	27
3.645	2.025	4.05	27
3.645	2.025	4.455	27
3.24	1.8225	4.2525	27
3.645	1.8225	4.2525	27
3.4425	1.62	4.2525	27
3.4425	2.025	4.2525	27
3.4425	1.8225	4.05	27
3.4425	1.8225	4.455	27
3.24	1.62	4.455	27
3.24	1.62	4.86	27
3.24	2.025	4.455	27
3.645	1.62	4.455	27
3.24	2.025	4.86	27
3.645	1.62	4.86	27
3.645	2.025	4.455	27
3.645	2.025	4.86	27
3.24	1.8225	4.6575	27
3.645	1.8225	4.6575	27
3.4425	1.62	4.6575	27
3.4425	2.025	4.6575	27
3.4425	1.8225	4.455	27
3.4425	1.8225	4.86	27
3.24	1.62	4.86	27
3.24	1.62	5.265	27
3.24	2.025	4.86	27
3.645	1.62	4.86	27
3.24	2.025	5.265	27
3.645	1.62	5.265	27
3.645	2.025	4.86	27
3.645	2.025	5.265	27
3.24	1.8225	5.0625	27
3.645	1.8225	5.0625	27
3.4425	1.62	5.0625	27
3.4425	2.025	5.0625	27
3.4425	1.8225	4.86	27
3.4425	1.8225	5.265	27
3.24	2.025	0	27
3.24	2.025	0.405	27
3.24	2.43	0	27
3.645	2.025	0	27
3.24	2.43	0.405	27
3.645	2.025	0.405	27
3.645	2.43	0	27
3.645	2.43	0.405	27
3.24	2.2275	0.2025	27
3.645	2.2275	0.2025	27
3.4425	2.025	0.2025	27
3.4425	2.43	0.2025	27
3.4425	2.2275	0	27
3.4425	2.2275	0.405	27
3.24	2.025	0.405	27
3.24	2.025	0.81	27
3.24	2.43	0.405	27
3.645	2.025	0.405	27
3.24	2.43	0.81	27
3.645	2.025	0.81	27
3.645	2.43	0.405	27
3.645	2.43	0.81	27
3.24	2.2275	0.6075	27
3.645	2.2275	0.6075	27
3.4425	2.025	0.6075	27
3.4425	2.43	0.6075	27
3.4425	2.2275	0.405	27
3.4425	2.2275	0.81	27
3.24	2.025	0.81	27
3.24	2.025	1.215	27
3.24	2.43	0.81	27
3.645	2.025	0.81	27
3.24	2.43	1.215	27
3.645	2.025	1.215	27
3.645	2.43	0.81	27
3.645	2.43	1.215	27
3.24	2.2275	1.0125	27
3.645	2.2275	1.0125	27
3.4425	2.025	1.0125	27
3.4425	2.43	1.0125	27
3.4425	2.2275	0.81	27
3.4425	2.2275	1.215	27
3.24	2.025	1.215	27
3.24	2.025	1.62	27
3.24	2.43	1.215	27
3.645	2.025	1.215	27
3.24	2.43	1.62	27
3.645	2.025	1.62	27
3.645	2.43	1.215	27
3.645	2.43	1.62	27
3.24	2.2275	1.4175	27
3.645	2.2275	1.4175	27
3.4425	2.025	1.4175	27
3.4425	2.43	1.4175	27
3.4425	2.2275	1.215	27
3.4425	2.2275	1.62	27
3.24	2.025	1.62	27
3.24	2.025	2.025	27
3.24	2.43	1.62	27
3.645	2.025	1.62	27
3.24	2.43	2.025	27
3.645	2.025	2.025	27
3.645	2.43	1.62	27
3.645	2.43	2.025	27
3.24	2.2275	1.8225	27
3.645	2.2275	1.8225	27
3.4425	2.025	1.8225	27
3.4425	2.43	1.8225	27
3.4425	2.2275	1.62	27
3.4425	2.2275	2.025	27
3.24	2.025	2.025	27
3.24	2.025	2.43	27
3.24	2.43	2.025	27
3.645	2.025	2.025	27
3.24	2.43	2.43	27
3.645	2.025	2.43	27
3.645	2.43	2.025	27
3.645	2.43	2.43	27
3.24	2.2275	2.2275	27
3.645	2.2275	2.2275	27
3.4425	2.025	2.2275	27
3.4425	2.43	2.2275	27
3.4425	2.2275	2.025	27
3.4425	2.2275	2.43	27
3.24	2.025	2.43	27
3.24	2.025	2.835	27
3.24	2.43	2.43	27
3.645	2.025	2.43	27
3.24	2.43	2.835	27
3.645	2.025	2.835	27
3.645	2.43	2.43	27
3.645	2.43	2.835	27
3.24	2.2275	2.6325	27
3.645	2.2275	2.6325	27
3.4425	2.025	2.6325	27
3.4425	2.43	2.6325	27
3.4425	2.2275	2.43	27
3.4425	2.2275	2.835	27
3.24	2.025	2.835	27
3.24	2.025	3.24	27
3.24	2.43	2.835	27
3.645	2.025	2.835	27
3.24	2.43	3.24	27
3.645	2.025	3.24	27
3.645	2.43	2.835	27
3.645	2.43	3.24	27
3.24	2.2275	3.0375	27
3.645	2.2275	3.0375	27
3.4425	2.025	3.0375	27
3.4425	2.43	3.0375	27
3.4425	2.2275	2.835	27
3.4425	2.2275	3.24	27
3.24	2.025	3.24	27
3.24	2.025	3.645	27
3.24	2.43	3.24	27
3.645	2.025	3.24	27
3.24	2.43	3.645	27
3.645	2.025	3.645	27
3.645	2.43	3.24	27
3.645	2.43	3.645	27
3.24	2.2275	3.4425	27
3.645	2.2275	3.4425	27
3.4425	2.025	3.4425	27
3.4425	2.43	3.4425	27
3.4425	2.2275	3.24	27
3.4425	2.2275	3.645	27
